Date, Odometer [km], Battery Energy Out (Operating) [kWh], Battery Energy In (Charging)[kWh], Hours Charging [h], Hours Operating [h], Hours Running [h]
14:18:54,74,4.0,314.54,1.25816,0,0,6.0625,313.0,1.0625,54,0,6,250,65436,43,41,5654,1,22,1,0,1,1,
14:18:55,74,3.0,314.55,0.94365,0,0,0.0,313.0,0.0,0,0,0,250,65436,43,41,5654,1,22,1,0,1,0,
14:18:56,74,3.5,314.57,1.100995,0,0,0.0,312.25,0.0,0,17737,0,250,65436,40,40,5654,1,22,1,0,1,0,
14:18:57,74,3.0,314.59,0.94377,0,0,0.0,312.875,0.0,0,17737,0,250,65436,41,40,5654,1,22,1,0,1,0,
14:18:58,74,3.7,314.62,1.164094,0,0,0.0,312.875,0.0,0,17737,0,250,65436,40,40,5654,1,22,1,0,1,0,
14:18:59,74,3.4,314.64,1.069776,0,0,0.0,312.625,0.0,0,17737,0,250,65436,38,40,5654,1,22,1,0,1,0,
14:19:00,74,3.6,314.66,1.132776,0,0,0.0,313.0,0.0,0,17737,0,250,65436,41,40,5654,1,22,1,0,1,0,
14:19:01,74,4.6,314.61,1.447206,0,0,0.0,312.75,0.0,0,0,0,250,65436,40,39,5654,1,22,1,0,1,0,
14:19:02,74,4.4,314.61,1.384284,0,0,0.0,312.875,0.0,0,0,0,250,65436,43,39,5654,1,22,1,0,1,0,
14:19:02,0,0,0,0,0,0,0,312.75,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,
14:19:03,74,4.9,314.62,1.541638,0,0,0.0,312.875,0.0,0,0,0,250,65436,43,39,5654,1,22,1,0,1,0,
14:19:04,74,4.9,314.63,1.541687,0,0,0.0,313.0625,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:05,74,4.7,314.64,1.478808,0,0,0.0,312.75,0.0,0,0,0,250,65436,40,39,5654,1,22,1,0,1,0,
14:19:06,74,4.4,314.69,1.384636,0,0,0.0,312.75,0.0,0,0,0,250,65436,41,39,5654,1,22,1,0,1,0,
14:19:07,74,4.3,314.69,1.353167,0,0,0.0,312.625,0.0,0,0,0,250,65436,40,39,5654,1,22,1,0,1,0,
14:19:08,74,4.7,314.7,1.47909,0,0,0.0,312.625,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:09,74,4.2,314.73,1.321866,0,0,0.0,312.375,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:10,74,4.9,314.73,1.542177,0,0,0.0,312.875,0.0,0,0,0,250,65436,39,39,5654,1,22,1,0,1,0,
14:19:11,74,4.8,314.75,1.5108,0,0,0.0,312.375,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:12,74,4.4,314.74,1.384856,0,0,0.0,313.4375,0.0,0,0,0,250,65436,43,39,5654,1,22,1,0,1,0,
14:19:13,74,4.8,314.76,1.510848,0,0,0.0,312.75,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:14,74,4.4,314.79,1.385076,0,0,0.0,313.4375,0.0,0,0,0,250,65436,42,39,5654,1,22,1,0,1,0,
14:19:15,74,4.8,314.8,1.51104,0,0,0.0,313.1875,0.0,0,0,0,250,65436,39,38,5654,1,22,1,0,1,0,
14:19:16,74,3.4,314.81,1.070354,0,0,0.0,312.75,0.0,0,0,0,250,65436,39,38,5654,1,22,1,0,1,0,
14:19:17,74,3.8,314.91,1.196658,0,0,0.0,313.0,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:18,74,3.4,314.91,1.070694,0,0,0.0,312.625,0.0,0,0,0,250,65436,40,38,5654,1,22,1,0,1,0,
14:19:19,74,4.1,314.94,1.291254,0,0,0.0,313.3125,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:20,74,3.4,314.96,1.070864,0,0,0.0,312.875,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:21,74,3.9,314.98,1.228422,0,0,0.0,313.8125,0.0,0,0,0,250,65436,41,38,5654,1,22,1,0,1,0,
14:19:22,74,3.2,314.99,1.007968,0,0,0.0,313.3125,0.0,0,0,0,250,65436,41,38,5654,1,22,1,0,1,0,
14:19:23,74,4.0,315.0,1.26,0,0,0.0,313.5625,0.0,0,0,0,250,65436,40,38,5654,1,22,1,0,1,0,
14:19:24,74,3.2,315.0,1.008,0,0,0.0,313.1875,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:25,74,3.9,315.02,1.228578,0,0,0.0,313.3125,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:26,74,3.4,315.03,1.071102,0,0,0.0,312.5,0.0,0,0,0,250,65436,42,38,5654,1,22,1,0,1,0,
14:19:27,74,3.6,315.04,1.134144,0,0,0.0,313.4375,0.0,0,0,0,250,65436,44,38,5654,1,22,1,0,1,0,
14:19:28,74,6.2,314.9,1.95238,0,56,13.375,313.0625,0.3125,16,0,2,250,65436,40,38,5654,1,22,1,0,1,1,
14:19:29,74,16.4,314.4,5.15616,0,96,35.4375,313.1875,2.0,100,0,2,250,65436,37,38,5654,1,22,1,0,1,1,
14:19:30,74,47.3,312.6,14.78598,0,166,72.5,310.5625,5.4375,272,0,2,250,65436,39,39,5654,1,22,1,0,1,1,
14:19:31,74,49.2,312.23,15.361716,0,111,105.5625,310.1875,9.8125,491,0,2,250,65436,41,41,5654,1,22,1,0,1,1,
14:19:32,74,68.3,310.97,21.239251,0,128,138.625,308.8125,13.0625,653,0,2,250,65436,38,42,5654,1,22,1,0,1,1,
14:19:33,74,87.3,309.72,27.038556,0,129,174.25,307.5625,16.5625,829,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:19:34,74,85.0,309.31,26.29135,0,112,201.6875,307.5625,19.75,989,0,2,250,65436,39,43,5654,1,22,1,0,1,1,
14:19:35,74,72.9,309.74,22.580046,0,82,215.1875,307.8125,22.1875,1110,0,2,250,65436,39,43,5654,1,22,1,0,1,1,
14:19:36,74,57.5,310.51,17.854325,0,66,220.1875,308.3125,23.6875,1184,0,2,250,65436,39,43,5654,1,22,1,0,1,1,
14:19:37,74,46.9,311.15,14.592935,0,45,233.1875,309.75,24.5625,1229,0,2,250,65436,40,43,5654,1,22,1,0,1,1,
14:19:38,74,28.7,312.15,8.958705,0,28,228.0625,310.5625,24.9375,1246,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:19:39,74,16.6,312.96,5.195136,0,16,223.625,311.4375,24.6875,1235,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:19:40,74,14.7,313.24,4.604628,0,13,218.9375,311.5625,24.1875,1211,0,2,250,65436,39,42,5654,1,22,1,0,1,1,
14:19:41,74,14.4,313.35,4.51224,0,16,214.625,311.625,23.6875,1184,0,2,250,65436,38,42,5654,1,22,1,0,1,1,
14:19:42,74,18.6,313.18,5.825148,0,20,211.75,311.875,23.25,1163,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:43,74,20.8,313.03,6.511024,0,23,211.5625,311.3125,22.9375,1147,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:44,74,24.7,312.87,7.727889,0,27,208.875,311.0625,22.75,1138,0,2,250,65436,39,41,5654,1,22,1,0,1,1,
14:19:45,74,27.1,312.73,8.474983,0,28,211.125,311.0625,22.6875,1135,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:46,74,29.7,312.45,9.279765,0,33,211.125,311.3125,22.625,1132,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:47,74,27.8,312.46,8.686388,0,34,208.9375,310.9375,22.75,1137,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:48,74,29.6,312.5,9.25,0,33,211.25,310.6875,22.8125,1143,0,2,250,65436,38,41,5654,1,22,1,0,1,1,
14:19:49,74,27.9,312.56,8.720424,0,31,211.0,310.3125,22.9375,1148,0,2,250,65436,37,41,5654,1,22,1,0,1,1,
14:19:50,74,25.0,312.61,7.81525,0,30,211.5,311.0625,23.0,1151,0,2,250,65436,38,41,5654,1,22,1,0,1,1,
14:19:51,74,26.8,312.56,8.376608,0,32,212.4375,310.9375,22.9375,1147,0,2,250,65436,36,41,5654,1,22,1,0,1,1,
14:19:52,74,27.6,312.63,8.628588,0,28,211.25,310.6875,23.0,1150,0,2,250,65436,38,41,5654,1,22,1,0,1,1,
14:19:53,74,26.4,312.54,8.251056,0,30,213.375,310.9375,22.875,1144,0,2,250,65436,38,41,5911,2,22,1,0,1,1,
14:19:54,74,26.5,312.54,8.28231,0,31,209.8125,311.1875,22.9375,1147,0,2,250,65436,38,41,5654,1,22,1,0,1,1,
14:19:55,74,25.4,312.61,7.940294,0,29,212.1875,311.75,23.0,1150,0,2,250,65436,40,41,5911,2,22,1,0,1,1,
14:19:56,74,25.0,312.65,7.81625,0,29,210.0,311.0625,23.0,1149,0,2,250,65436,41,41,5911,2,22,1,0,1,1,
14:19:57,74,25.9,312.61,8.096599,0,29,213.75,310.4375,22.9375,1147,0,2,250,65436,41,41,5911,2,22,1,0,1,1,
14:19:58,74,25.2,312.65,7.87878,0,28,214.0625,310.9375,23.0,1150,0,2,250,65436,40,41,5654,1,22,1,0,1,1,
14:19:59,74,26.7,312.58,8.345886,0,30,206.4375,310.8125,22.9375,1147,0,2,250,65436,41,41,5654,1,22,1,0,1,1,
14:20:00,74,25.3,312.6,7.90878,0,28,209.9375,310.6875,22.9375,1147,0,2,250,65436,40,41,5654,1,22,1,0,1,1,
14:20:01,74,26.6,312.49,8.312234,0,31,211.25,310.8125,22.8125,1143,0,2,250,65436,40,41,5654,1,22,1,0,1,1,
14:20:01,74,27.9,312.46,8.717634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14:20:02,74,28.9,312.4,9.02836,0,35,208.625,310.5625,22.8125,1140,0,2,250,65436,42,41,5654,1,22,1,0,1,1,
14:20:03,74,30.7,312.35,9.589145,0,37,208.25,310.4375,22.8125,1139,0,2,250,65436,42,41,5654,1,22,1,0,1,1,
14:20:04,74,29.4,312.3,9.18162,0,34,208.3125,310.3125,22.875,1145,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:05,74,28.3,312.37,8.840071,0,32,212.125,310.4375,23.0,1150,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:06,74,26.9,312.42,8.404098,0,29,213.3125,310.125,23.0,1152,0,2,250,65436,38,42,5911,2,22,1,0,1,1,
14:20:07,74,27.2,312.38,8.496736,0,30,211.5625,310.4375,23.0,1150,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:08,74,26.2,312.36,8.183832,0,30,210.375,310.125,22.9375,1147,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:09,74,28.8,312.37,8.996256,0,32,209.375,310.4375,22.9375,1148,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:10,74,28.7,312.39,8.965593,0,32,210.125,310.9375,22.9375,1146,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:11,74,30.0,312.3,9.369,0,32,213.5,310.4375,22.875,1145,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:12,73,30.4,312.28,9.493312,0,35,209.4375,310.125,22.875,1144,0,2,250,65436,42,42,5654,1,22,1,0,1,1,
14:20:13,73,30.5,312.24,9.52332,0,35,210.75,310.4375,22.875,1145,0,2,250,65436,42,42,5654,1,22,1,0,1,1,
14:20:14,73,32.0,312.16,9.98912,0,33,212.1875,310.5625,22.875,1146,0,2,250,65436,42,42,5654,1,22,1,0,1,1,
14:20:15,73,30.9,312.11,9.644199,0,36,212.4375,310.4375,22.875,1143,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:16,73,31.0,312.1,9.6751,0,36,213.625,310.5625,22.9375,1145,0,2,250,65436,38,42,5654,1,22,1,0,1,1,
14:20:17,73,31.7,312.17,9.895789,0,36,209.4375,310.3125,22.9375,1145,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:18,73,30.8,312.18,9.615144,0,33,214.4375,310.3125,23.0,1151,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:19,73,30.9,312.06,9.642654,0,34,212.25,310.3125,22.9375,1146,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:20,73,29.9,312.03,9.329697,0,38,208.4375,310.4375,22.9375,1146,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:21,73,30.4,312.03,9.485712,0,36,213.3125,310.5625,22.9375,1148,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:22,73,29.6,312.08,9.237568,0,34,212.1875,310.4375,23.0,1150,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:23,73,29.2,312.04,9.111568,0,36,210.8125,310.4375,22.9375,1147,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:24,73,28.1,312.15,8.771415,0,31,213.25,310.1875,23.0,1151,0,2,250,65436,39,42,5911,2,22,1,0,1,1,
14:20:25,73,28.9,312.17,9.021713,0,33,211.3125,310.6875,23.0,1151,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:26,73,27.6,312.17,8.615892,0,30,213.5625,310.6875,23.0,1151,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:27,73,26.7,312.3,8.33841,0,29,212.625,310.8125,23.125,1156,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:28,73,25.2,312.45,7.87374,0,28,208.4375,310.3125,23.125,1156,0,2,250,65436,40,42,5654,1,22,1,0,1,1,
14:20:29,73,24.7,312.37,7.715539,0,27,212.1875,310.4375,23.0,1151,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:30,73,24.1,312.47,7.530527,0,27,212.5,310.3125,23.0,1151,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:31,73,22.9,312.48,7.155792,0,29,208.6875,310.5625,23.0,1150,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:32,73,24.2,312.5,7.5625,0,26,214.0625,311.0625,23.0,1149,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:33,73,23.2,312.47,7.249304,0,27,209.9375,310.9375,22.9375,1148,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:34,73,25.3,312.37,7.902961,0,29,207.5,310.6875,22.875,1144,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:35,73,25.3,312.41,7.903973,0,28,210.8125,310.4375,22.9375,1146,0,2,250,65436,42,42,5654,1,22,1,0,1,1,
14:20:36,73,23.6,312.46,7.374056,0,24,212.5,310.6875,23.0625,1152,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:37,73,24.1,312.55,7.532455,0,25,212.25,310.5625,23.0625,1153,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:38,73,19.8,312.74,6.192252,0,23,213.3125,310.3125,23.125,1158,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:39,73,17.2,312.81,5.380332,0,20,214.0,311.1875,23.125,1156,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:40,73,18.1,312.92,5.663852,0,19,210.25,310.9375,23.125,1157,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:41,73,17.7,312.89,5.538153,0,21,208.9375,311.1875,23.0625,1152,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:42,73,20.0,312.8,6.256,0,22,212.625,311.3125,22.875,1143,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:43,73,22.3,312.67,6.972541,0,26,213.75,311.5625,22.75,1138,0,2,250,65436,39,42,5911,2,22,1,0,1,1,
14:20:44,73,23.5,312.65,7.347275,0,27,211.125,310.8125,22.8125,1140,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:45,73,25.0,312.51,7.81275,0,26,213.5,310.4375,22.8125,1140,0,2,250,65436,42,42,5654,1,22,1,0,1,1,
14:20:46,73,26.3,312.44,8.217172,0,29,210.125,310.1875,22.8125,1141,0,2,250,65436,40,42,5911,2,22,1,0,1,1,
14:20:47,73,24.9,312.42,7.779258,0,31,208.9375,310.6875,22.8125,1141,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:48,73,25.6,312.4,7.99744,0,31,208.4375,310.4375,22.875,1144,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:49,73,24.8,312.46,7.749008,0,30,208.6875,310.4375,22.9375,1147,0,2,250,65436,43,42,5911,2,22,1,0,1,1,
14:20:50,73,25.4,312.37,7.934198,0,30,209.9375,310.4375,22.875,1145,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:51,73,24.3,312.45,7.592535,0,29,211.375,311.0625,22.9375,1149,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:52,73,23.3,312.5,7.28125,0,28,212.25,310.8125,23.0625,1152,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:53,73,20.3,312.58,6.345374,0,25,208.5625,311.4375,23.0625,1154,0,2,250,65436,41,42,5654,1,22,1,0,1,1,
14:20:54,73,22.0,312.74,6.88028,0,23,208.5625,310.6875,23.125,1157,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:55,73,23.1,312.66,7.222446,0,26,211.0,311.1875,22.9375,1147,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:56,73,22.7,312.69,7.098063,0,26,208.875,311.1875,23.0,1148,0,2,250,65436,41,42,5911,2,22,1,0,1,1,
14:20:57,73,22.2,312.62,6.940164,0,26,212.5,311.3125,22.9375,1147,0,2,250,65436,42,42,5911,2,22,1,0,1,1,
14:20:58,73,22.2,312.69,6.941718,0,24,210.1875,311.1875,23.0,1150,0,2,250,65436,43,42,5911,2,22,1,0,1,1,
14:20:59,73,1.6,313.71,0.501936,0,0,187.5625,312.5,22.5,1116,0,6,250,65436,41,42,5911,2,22,1,0,1,1,
14:21:00,73,-20.8,315.41,-6.560528,0,38,175.5,314.375,20.8125,1040,0,6,250,65436,41,42,5911,2,22,1,0,1,1,
14:21:01,73,-26.3,315.73,-8.303699,0,47,144.5625,315.0,17.9375,889,0,6,250,65436,42,42,5911,2,22,1,0,1,1,
14:21:01,0,0,0,0,0,51,0,313.6875,0,0,0,6,0,0,0,42,0,0,0,0,0,0,0,
14:21:02,73,-20.5,315.74,-6.47267,0,53,116.5,314.1875,14.4375,720,0,6,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:03,73,-14.7,315.55,-4.638585,0,52,84.8125,313.8125,11.125,551,0,6,250,-100,43,42,5911,2,22,1,0,1,1,
14:21:04,73,1.0,314.78,0.31478,0,10,63.5,313.4375,8.125,405,0,2,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:05,73,19.2,313.73,6.023616,0,54,77.8125,311.5625,7.5625,381,0,2,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:06,73,4.6,314.4,1.44624,0,6,65.875,313.0,7.1875,358,0,2,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:07,73,1.7,314.52,0.534684,0,5,46.5625,313.4375,6.0625,303,0,6,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:08,73,3.1,314.55,0.975105,0,4,35.375,313.4375,4.75,237,0,6,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:09,73,4.5,314.47,1.415115,0,8,40.3125,313.1875,3.875,197,0,2,250,-100,42,42,5911,2,22,1,0,1,1,
14:21:10,73,95.5,309.75,29.581125,0,262,103.375,307.8125,6.4375,330,0,2,250,-100,41,42,5911,2,22,1,0,1,1,
14:21:11,73,110.8,308.05,34.13194,0,196,160.3125,305.6875,13.375,673,0,2,250,-100,42,44,5911,2,22,1,0,1,1,
14:21:12,73,113.1,307.36,34.762416,0,155,199.0625,305.8125,18.4375,925,0,2,250,-100,42,46,5654,1,22,1,0,1,1,
14:21:13,73,93.9,307.54,28.878006,0,124,219.125,305.9375,21.3125,1068,0,2,250,-100,42,46,5654,1,22,1,0,1,1,
14:21:14,73,81.0,308.45,24.98445,0,96,226.0625,306.875,23.5625,1178,0,2,250,-100,41,46,5911,2,22,1,0,1,1,
14:21:15,73,46.3,310.18,14.361334,0,43,234.5,308.1875,25.25,1267,0,2,250,-100,42,46,5911,2,22,1,0,1,1,
14:21:16,73,25.1,311.65,7.822415,0,28,235.25,310.1875,25.875,1294,0,2,250,-100,42,46,5911,2,22,1,0,1,1,
14:21:17,73,11.4,312.73,3.565122,0,9,231.75,311.3125,25.8125,1289,0,2,250,-100,41,45,5911,2,22,1,0,1,1,
14:21:18,73,-0.1,313.44,-0.031344,0,0,217.5625,312.0,25.25,1263,0,2,250,-100,43,45,5911,2,22,1,0,1,1,
14:21:19,73,0.9,313.65,0.282285,0,0,211.9375,312.625,24.375,1218,0,2,250,-100,43,44,5911,2,22,1,0,1,1,
14:21:20,73,4.3,313.63,1.348609,0,0,206.0,312.25,23.625,1183,0,2,250,-100,42,44,5911,2,22,1,0,1,1,
14:21:21,73,10.9,313.38,3.415842,0,8,209.625,312.0,23.125,1155,0,2,250,-100,43,44,5911,2,22,1,0,1,1,
14:21:22,73,17.6,313.01,5.508976,0,17,206.9375,311.1875,22.625,1132,0,2,250,-100,41,44,5911,2,22,1,0,1,1,
14:21:23,73,23.5,312.69,7.348215,0,26,208.0625,311.0625,22.5,1122,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:24,73,26.3,312.46,8.217698,0,29,206.1875,310.6875,22.4375,1122,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:25,73,28.6,312.24,8.930064,0,35,206.625,311.1875,22.5,1124,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:26,73,28.6,312.23,8.929778,0,32,213.5625,310.125,22.6875,1135,0,2,250,-100,41,43,5911,2,22,1,0,1,1,
14:21:27,73,28.8,312.23,8.992224,0,30,213.0,310.0,22.8125,1142,0,2,250,-100,43,44,5911,2,22,1,0,1,1,
14:21:28,73,25.0,312.3,7.8075,0,32,214.3125,310.6875,22.9375,1147,0,2,250,-100,42,44,5911,2,22,1,0,1,1,
14:21:29,73,26.3,312.32,8.214016,0,31,212.375,310.6875,22.9375,1147,0,2,250,-100,41,44,5911,2,22,1,0,1,1,
14:21:30,73,26.1,312.43,8.154423,0,29,212.0,310.1875,22.9375,1148,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:31,73,27.1,312.47,8.467937,0,28,208.6875,310.3125,23.0625,1152,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:32,73,26.0,312.37,8.12162,0,30,214.375,309.875,22.9375,1146,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:33,73,26.6,312.27,8.306382,0,33,207.25,310.5625,22.9375,1146,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:34,73,24.3,312.34,7.589862,0,28,215.3125,310.6875,23.0,1149,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:35,73,22.5,312.47,7.030575,0,27,211.25,310.8125,23.0625,1154,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:36,73,20.9,312.61,6.533549,0,22,213.5,310.6875,23.125,1158,0,2,250,-100,41,43,5911,2,22,1,0,1,1,
14:21:37,73,18.6,312.66,5.815476,0,23,211.375,311.0625,23.0625,1155,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:38,73,20.3,312.73,6.348419,0,22,213.8125,311.4375,23.0625,1152,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:39,73,22.1,312.71,6.910891,0,22,208.8125,311.1875,23.0,1151,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:40,73,21.9,312.61,6.846159,0,28,210.1875,311.3125,22.8125,1140,0,2,250,-100,45,43,5911,2,22,1,0,1,1,
14:21:41,73,26.4,312.41,8.247624,0,30,208.5625,310.6875,22.6875,1136,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:42,73,26.0,312.32,8.12032,0,30,209.75,310.4375,22.6875,1134,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:43,73,25.2,312.29,7.869708,0,29,209.5625,310.1875,22.875,1143,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:44,73,25.1,312.39,7.840989,0,28,210.4375,310.5625,22.9375,1148,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:45,73,26.0,312.36,8.12136,0,30,208.6875,310.8125,22.9375,1147,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:46,73,24.0,312.44,7.49856,0,26,212.0,310.4375,23.0,1150,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:47,73,24.5,312.38,7.65331,0,29,212.1875,310.6875,22.9375,1148,0,2,250,-100,41,43,5911,2,22,1,0,1,1,
14:21:48,73,25.0,312.39,7.80975,0,30,210.4375,311.5625,22.875,1145,0,2,250,-100,40,43,5911,2,22,1,0,1,1,
14:21:49,73,26.7,312.39,8.340813,0,28,208.5625,310.5625,22.9375,1147,0,2,250,-100,41,43,5911,2,22,1,0,1,1,
14:21:50,73,26.7,312.25,8.337075,0,32,210.6875,310.8125,22.875,1143,0,2,250,-100,41,43,5911,2,22,1,0,1,1,
14:21:51,73,30.4,312.23,9.491792,0,29,211.75,311.4375,22.9375,1146,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:52,73,26.5,312.28,8.27542,0,31,210.25,310.8125,22.9375,1146,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:53,73,25.4,312.29,7.932166,0,30,211.0,310.4375,23.0,1149,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:54,73,25.8,312.39,8.059662,0,28,211.0625,309.75,23.0625,1151,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:55,73,26.5,312.34,8.27701,0,27,215.9375,310.5625,23.0,1148,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:21:56,73,28.7,312.29,8.962723,0,29,211.0,311.1875,22.8125,1144,0,2,250,-100,44,43,5911,2,22,1,0,1,1,
14:21:57,73,27.6,312.12,8.614512,0,32,213.25,310.3125,22.8125,1141,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:58,73,31.2,312.14,9.738768,0,34,210.875,310.125,22.75,1140,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:21:59,73,30.6,311.96,9.545976,0,37,209.5625,310.6875,22.75,1138,0,2,250,-100,43,43,5911,2,22,1,0,1,1,
14:22:00,72,31.1,311.92,9.700712,0,35,209.6875,310.0,22.8125,1142,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
14:22:01,72,32.0,311.83,9.97856,0,40,208.4375,309.375,22.75,1139,0,2,250,-100,42,43,5911,2,22,1,0,1,1,
